RDS_E_t           ; ORCA_E_t          ; RDS_E_v           ; ORCA_E_v          ; RDS_N_ttg         ; ORCA_N_ttg        ; RDS_N_v           ; ORCA_N_v          ; RDS_rob_track_err ; ORCA_rob_track_err; RDS_ped_track_err ; ORCA_ped_track_err; RDS_collisions    ; ORCA_collisions   
1.00003; 1.00006; 1.00317; 1.0044; 0.999866; 0.999807; 1.05874; 1.08199; 0.385376; 3.03665; 0.271137; 0.289382; 0; 0
0.999988; 0.999997; 0.999639; 1.00274; 1.00003; 1.00002; 1.09217; 1.22406; 0.659127; 3.44989; 0.206169; 0.205906; 0; 0
1.00006; 1; 1.0116; 0.993623; 0.999818; 0.999882; 0.916087; 0.916641; 0.428897; 0.774664; 0.220334; 0.205012; 0; 0
0.999943; 1.0001; 0.998018; 0.992711; 0.999152; 0.99889; 1.03913; 1.18117; 0.0992736; 3.75493; 0.133823; 0.157475; 0; 0
0.999925; 1.00001; 0.996848; 0.99434; 1.0001; 0.999603; 1.14327; 1.43481; 0.665974; 3.3553; 0.133901; 0.148489; 0; 0
1.00001; 0.999999; 1.02332; 1.00647; 0.999983; 1.00001; 1.09804; 1.38971; 3.06428; 10.1482; 0.142188; 0.147503; 0; 0
1; 1.00007; 0.978505; 0.974872; 1.00003; 0.999969; 1.19411; 1.23055; 0.598569; 3.87784; 0.210968; 0.225632; 0; 0
1.00006; 1.00002; 0.99987; 0.997346; 0.999926; 0.999946; 1.03863; 1.36637; 0.361215; 11.55; 0.198184; 0.20585; 0; 0
1; 1; 0.996061; 0.993232; 1.00003; 1.00003; 0.972271; 0.908784; 0.241947; 1.68278; 0.190619; 0.247515; 0; 0
1.00012; 1.00012; 1.0089; 1.00727; 1.00026; 1.00025; 0.855636; 0.965367; 0.126768; 1.11168; 0.224919; 0.231915; 0; 0
0.999996; 0.999984; 0.996429; 0.994855; 1; 1.00001; 1.03819; 0.97304; 0.176405; 1.82766; 0.222353; 0.16661; 0; 0
1; 1; 1.00176; 1.01089; 1.00015; 1.00013; 1.07508; 1.00489; 0.596473; 1.3469; 0.159674; 0.184509; 0; 0
1; 1.00007; 0.997603; 1.04181; 0.999991; 0.999819; 1.31252; 0.985401; 0.440528; 2.34392; 0.153766; 0.336013; 0; 0
1.00011; 1.00014; 0.996003; 0.987701; 0.999582; 0.99964; 1.36831; 1.28778; 0.536571; 2.03383; 0.168004; 0.228626; 0; 0
1; 1.00032; 1.00411; 1.00725; 1.00004; 0.999156; 0.934811; 0.940252; 0.719327; 4.35109; 0.118329; 0.222227; 0; 0
1.00028; 1.0004; 1.00105; 0.996733; 0.99932; 0.9998; 1.30984; 1.27592; 0.665304; 2.22905; 0.146781; 0.157526; 0; 0
0.999991; 0.999991; 1.00041; 0.998664; 0.999985; 0.999987; 1.06806; 0.956742; 0.48614; 1.87098; 0.210055; 0.213306; 0; 0
1; 0.999953; 1.00325; 0.992204; 1.00014; 1.00027; 1.00805; 0.93496; 1.51594; 2.66643; 0.175862; 0.178183; 0; 0
1; 1.00006; 0.999372; 0.994917; 1.00004; 0.999802; 1.12334; 1.07898; 0.384915; 1.87201; 0.170688; 0.194015; 0; 0
1; 0.999995; 0.998636; 1.00338; 0.999989; 0.999988; 1.20564; 1.18964; 0.105359; 0.451414; 0.148529; 0.169305; 0; 0
1.00014; 1.00015; 0.999971; 0.998974; 0.999845; 0.999862; 1.09403; 1.15586; 0.741926; 3.7685; 0.123445; 0.140591; 0; 0
1; 0.999936; 0.998033; 0.993263; 1.00024; 1.00019; 1.13772; 1.17421; 1.86661; 2.66917; 0.145442; 0.149086; 0; 0
1.00005; 1; 1.00092; 1.00015; 1.00007; 1.00012; 0.872712; 1.02911; 0.168422; 4.58631; 0.0925563; 0.121509; 0; 0
0.999965; 0.999965; 0.991062; 0.987033; 1.00009; 1.00004; 1.31292; 1.32885; 0.523601; 0.862005; 0.103533; 0.121004; 0; 0
1.0003; 1.00023; 1.00006; 0.994737; 0.999537; 0.999332; 1.30502; 1.37172; 0.659234; 1.38347; 0.170377; 0.182653; 0; 0
1; 1; 0.998174; 0.993235; 1; 1; 1.12432; 1.18776; 0.599152; 1.49484; 0.0993493; 0.0956916; 0; 0
1.00004; 1.00004; 0.993302; 0.985214; 0.999986; 0.9999; 1.19395; 1.24531; 0.588301; 1.38136; 0.103783; 0.113065; 0; 0
1; 1; 0.999004; 0.997028; 1.00014; 1.00014; 1.06133; 0.992109; 0.322753; 1.26487; 0.0861997; 0.101718; 0; 0
1.00008; 0.999945; 1.00506; 1.00275; 0.998683; 0.999538; 1.20147; 1.16417; 1.59818; 0.956047; 0.130447; 0.126783; 0; 0
1; 1; 0.996251; 0.996915; 0.999949; 0.999943; 1.28586; 1.19335; 0.298198; 0.923233; 0.170502; 0.183658; 0; 0
1; 1.00009; 0.998894; 0.993322; 0.999993; 0.999833; 0.899927; 0.828161; 1.48743; 2.03902; 0.0762981; 0.0852004; 0; 0
1; 1; 0.999455; 0.998065; 0.99999; 0.999978; 1.15193; 1.23813; 0.821279; 1.16515; 0.0754897; 0.0761979; 0; 0
1; 1.00002; 0.999002; 0.998646; 0.99999; 0.999926; 1.07263; 1.05779; 0.230914; 0.706838; 0.117254; 0.126457; 0; 0
1.00001; 1.00005; 0.99948; 1.00025; 0.999886; 0.999657; 1.15068; 1.18509; 0.809639; 2.2771; 0.10589; 0.11116; 0; 0
1; 1.00001; 0.99794; 0.997327; 0.999986; 0.999934; 1.18124; 1.22552; 0.101587; 0.752849; 0.0932935; 0.115327; 0; 0
1; 1.00001; 1.0004; 0.993244; 0.999979; 0.999972; 1.13919; 1.19706; 0.161059; 1.44414; 0.0904142; 0.123167; 0; 0
1; 1.00013; 0.999838; 0.996228; 0.999664; 0.998957; 1.17495; 1.18553; 0.0990396; 0.117079; 0.065192; 0.0849169; 0; 0
1.00003; 0.999999; 0.995116; 0.993503; 0.999897; 0.999992; 1.19737; 1.18923; 0.198702; 1.3392; 0.0935858; 0.113441; 0; 0
1.00006; 1.00024; 0.998213; 1.0024; 1.00003; 0.999721; 1.19573; 1.19431; 0.0992582; 0.408037; 0.0826195; 0.132933; 0; 0
1.00008; 1.00004; 1.00078; 0.992822; 0.999521; 0.999911; 1.12558; 1.2536; 0.214869; 0.8556; 0.0701549; 0.0785107; 0; 0
1; 1.00015; 0.999344; 0.996881; 1; 0.999137; 1.16364; 1.20474; 0.210307; 0.873237; 0.0787348; 0.113446; 0; 0
1.00009; 1.00009; 0.999018; 0.999592; 0.998098; 0.998103; 0.971122; 0.95061; 0.149571; 0.175878; 0.0679373; 0.0679674; 0; 0
1; 1; 0.995457; 0.990664; 1.00019; 1.00019; 1.38634; 1.45239; 0.19361; 0.279852; 0.0822519; 0.0846918; 0; 0
1; 1.00009; 0.996712; 0.99348; 1.0006; 0.998839; 1.38008; 1.46097; 0.128024; 0.076624; 0.0967322; 0.111759; 0; 0
1; 1; 0.999161; 0.995081; 1.00034; 1.00034; 1.27564; 1.31731; 0.211369; 0.478834; 0.104327; 0.110026; 0; 0
1; 1.00012; 0.998584; 0.995491; 1.00045; 0.998117; 1.28879; 1.37484; 0.110625; 0.156924; 0.110026; 0.126364; 0; 0
0.999998; 0.999998; 0.99819; 0.99065; 1.00007; 1.00004; 1.05496; 1.12586; 0.819009; 1.08538; 0.192561; 0.21373; 0; 0
1; 1.00005; 1.00025; 0.99985; 1.00013; 0.998835; 1.86138; 2.0958; 0.0416045; 1.03054; 0.10128; 0.109564; 0; 0
0.999996; 1.00001; 0.997853; 0.995674; 1.00003; 0.999901; 1.10053; 1.10287; 0.426249; 1.72051; 0.177766; 0.196483; 0; 0
0.999996; 0.999989; 0.998645; 0.994055; 1.00005; 1.00003; 1.07838; 1.13511; 0.455417; 2.5773; 0.168942; 0.21065; 0; 0
0.999982; 1.00005; 1.00392; 0.996529; 0.99998; 0.999873; 1.25203; 1.29165; 0.182708; 4.98442; 0.36597; 0.398512; 0; 0
0.999997; 0.999977; 1.00058; 0.994908; 0.999993; 1.00001; 0.849316; 0.815134; 0.597849; 2.47644; 0.336393; 0.319867; 0; 0
0.999873; 1.00005; 0.998853; 0.979561; 0.999936; 0.999642; 0.90357; 0.908188; 0.452161; 2.03524; 0.293056; 0.456924; 0; 0
0.999968; 0.999898; 0.997526; 0.979635; 0.999823; 0.999972; 0.792923; 0.881251; 0.945412; 3.135; 0.29575; 0.283051; 0; 0
0.999982; 1.00011; 0.999748; 0.98373; 1.00004; 0.999922; 0.830528; 1.00485; 1.3358; 4.3981; 0.362538; 0.351125; 0; 0
1.00016; 1.00017; 1.00013; 1.00942; 0.99964; 0.999933; 0.824587; 0.713668; 1.15619; 3.8521; 0.290537; 0.376847; 0; 0
0.999957; 1.00016; 0.986746; 0.990274; 0.999973; 1.00015; 1.01116; 0.867629; 1.06881; 4.34609; 0.247171; 0.225974; 0; 0
1.00003; 1.00003; 0.98859; 0.976395; 1.00014; 1.00012; 0.935644; 0.914386; 0.768606; 3.71486; 0.308623; 0.391494; 0; 0
0.999994; 1.00003; 0.993601; 0.99391; 1.00012; 0.999867; 1.14152; 1.0908; 0.353562; 1.13236; 0.300402; 0.329212; 0; 0
0.999999; 0.999971; 0.998312; 0.999127; 0.999652; 0.999991; 1.09101; 1.07204; 0.863878; 1.92723; 0.27536; 0.277144; 0; 0
1.00004; 1.00011; 1.00048; 0.996323; 0.999981; 0.999961; 0.972992; 0.939092; 0.410975; 1.73677; 0.237718; 0.298416; 0; 0
1.00001; 1.00001; 0.997747; 0.993425; 0.99996; 0.999957; 1.0632; 1.06389; 0.583526; 2.1225; 0.300444; 0.327424; 0; 0
1; 1; 1.00246; 0.999525; 0.99999; 0.999999; 1.00976; 0.969252; 0.440953; 2.10804; 0.299995; 0.338892; 0; 0
1.00009; 1.00008; 1.00051; 1.00043; 0.999707; 0.999738; 1.39258; 1.35129; 0.704097; 1.33849; 0.290007; 0.274577; 0; 0
1.00006; 1.00022; 1.00449; 1.0126; 0.999603; 0.99909; 0.993959; 0.998998; 0.543895; 2.18551; 0.307921; 0.341293; 0; 0
1.00013; 1.00024; 0.99884; 0.999793; 0.999748; 0.99957; 1.05462; 0.87662; 5.07096; 2.58383; 0.418461; 0.229964; 0; 0
0.999991; 0.999992; 0.989332; 0.995758; 0.999993; 0.999989; 1.03203; 0.978429; 5.9294; 6.95836; 0.309007; 0.278543; 0; 0
1.00001; 1.00001; 1.00204; 0.999488; 1.00001; 0.999993; 1.0017; 1.05873; 1.51756; 4.20417; 0.275382; 0.267629; 0; 0
1.00005; 1.00005; 1.00077; 1.00029; 1.00022; 1.00003; 1.49257; 1.51023; 1.25772; 1.45681; 0.184037; 0.185579; 0; 0
1.00009; 1; 1.00049; 1.00055; 0.999496; 1.00065; 0.818423; 0.784978; 0.184803; 1.01979; 0.222884; 0.220129; 0; 0
1.00022; 1; 0.998763; 0.998486; 0.998045; 1.00084; 0.866871; 0.830334; 1.24052; 1.3371; 0.230458; 0.224465; 0; 0
1; 1; 1.00292; 0.999214; 1.00011; 1.00002; 1.16153; 1.1605; 0.0576667; 0.54658; 0.186623; 0.189558; 0; 0
1.00007; 1.00006; 0.988853; 0.992393; 1; 0.999989; 1.0071; 0.764632; 3.02613; 2.56219; 0.306142; 0.261812; 0; 0
1.00011; 1.00002; 1.00731; 0.994154; 0.999938; 0.999843; 0.902646; 0.792184; 0.505771; 1.59814; 0.277002; 0.222404; 0; 0
1.00001; 1.00002; 1.00263; 1.00369; 0.999954; 0.999938; 0.960777; 0.894991; 1.42357; 5.4014; 0.2651; 0.228188; 0; 0
0.999995; 1.00002; 0.998827; 0.994749; 1.00001; 1.00004; 1.32196; 1.37022; 0.332386; 1.72898; 0.225271; 0.22803; 0; 0
1; 1.00018; 0.994239; 0.989814; 0.999481; 0.999617; 1.37128; 1.40715; 0.262896; 1.39023; 0.209039; 0.236455; 0; 0
0.99998; 0.999993; 0.999599; 0.996175; 1.00003; 1.00003; 1.11523; 1.13609; 0.32842; 0.668758; 0.24537; 0.221834; 0; 0
1.00001; 1.00001; 1.0002; 0.998621; 0.999916; 0.99991; 1.15629; 1.14039; 0.276239; 0.566253; 0.321; 0.291146; 0; 0
1; 0.999999; 1.00488; 0.999997; 1.00037; 1.00034; 1.50256; 1.5227; 0.332094; 0.402099; 0.31356; 0.318696; 0; 0
1.00015; 1.00003; 1.01799; 0.997609; 0.999678; 0.999723; 1.11384; 1.14897; 2.43399; 4.87553; 0.434016; 0.378986; 0; 0
0.999984; 0.999957; 0.981394; 0.987621; 0.999948; 1.00001; 1.02769; 1.28079; 1.90931; 5.54525; 0.346165; 0.276435; 0; 0
1.00003; 1.00003; 0.993853; 0.989226; 0.999998; 0.999955; 1.21286; 1.19376; 1.81611; 2.75792; 0.261499; 0.245658; 0; 0
0.999945; 0.999973; 0.988528; 1.0034; 0.999942; 0.999829; 1.16753; 1.20094; 0.355763; 3.75914; 0.307358; 0.306115; 0; 0
0.999991; 1; 0.99641; 0.996441; 1.00003; 1.00003; 1.26579; 1.25558; 0.647424; 1.59386; 0.243076; 0.256839; 0; 0
0.999994; 1.00001; 1.00013; 0.998553; 0.999956; 0.99998; 1.36538; 1.3911; 0.209399; 1.0062; 0.196331; 0.267647; 0; 0
1.00001; 1.00001; 0.991446; 0.982255; 0.999978; 0.999994; 1.35429; 1.33576; 1.02388; 2.74988; 0.228453; 0.26575; 0; 0
0.999984; 0.999977; 0.996563; 0.982601; 0.99997; 0.999984; 1.28598; 1.11264; 1.97799; 2.75053; 0.274982; 0.242171; 0; 0
0.999998; 1; 0.998994; 1.00011; 0.999998; 0.99999; 1.06492; 1.14508; 0.066903; 1.75892; 0.176629; 0.199369; 0; 0
0.999995; 1.00003; 1.00156; 0.987059; 1.00006; 0.999958; 1.19833; 1.48377; 0.069176; 4.76761; 0.156117; 0.215814; 0; 0
0.999995; 0.999998; 0.997532; 0.990967; 1.00009; 0.999632; 1.71082; 1.82533; 0.210404; 1.74642; 0.104893; 0.127882; 0; 0
0.999945; 1.0005; 0.985799; 0.984475; 0.999938; 0.999912; 1.36823; 1.25402; 0.830691; 1.17379; 0.189; 0.24554; 0; 0
1.00007; 1; 1.00126; 0.999514; 1.00008; 1.00012; 0.975871; 0.876315; 0.0527287; 1.27158; 0.106828; 0.110071; 0; 0
1; 1; 1.00403; 0.996237; 1.00015; 1.00015; 1.25461; 1.28781; 0.0645658; 0.318352; 0.0694777; 0.0813924; 0; 0
1; 1; 0.998319; 0.99206; 1.00005; 1.00005; 1.2114; 1.25296; 0.77863; 0.54391; 0.0896263; 0.106667; 0; 0
0.999979; 1; 0.998053; 0.999586; 0.999958; 0.999986; 1.23132; 1.23005; 0.0597341; 0.131073; 0.0908991; 0.0960733; 0; 0
1; 1.00003; 0.999201; 0.997472; 1.00002; 0.999996; 1.18272; 1.14874; 0.101508; 0.581915; 0.0935942; 0.0993564; 0; 0
1; 1.00009; 0.999863; 0.995634; 1.0001; 0.999965; 1.07627; 1.14286; 0.104073; 1.16844; 0.125841; 0.1362; 0; 0
1.00005; 1.00005; 0.997259; 0.991949; 0.999564; 0.999563; 1.13046; 1.15933; 0.158367; 0.337549; 0.12749; 0.138709; 0; 0
1; 1; 0.999621; 0.994085; 1; 1; 1.15709; 1.20149; 0.01652; 0.257063; 0.118218; 0.125416; 0; 0
1; 1; 0.9999; 0.997492; 1.0001; 1.0001; 0.903661; 0.929784; 0.0338212; 0.153908; 0.113051; 0.123865; 0; 0
1; 1; 1; 0.999615; 1.00002; 1.00002; 1.63709; 1.64176; 0.143637; 0.144794; 0.122653; 0.122664; 0; 0
0.99998; 0.999982; 1.00034; 0.994041; 1.0002; 1.0002; 0.747731; 0.876422; 0.11727; 0.553232; 0.12062; 0.134053; 0; 0
1.00006; 1.00006; 0.997135; 0.98864; 1.00066; 1.00069; 1.13522; 1.21252; 0.0448835; 0.102191; 0.150018; 0.171068; 0; 0
1.00004; 1.00002; 1.00306; 0.992348; 0.999927; 1.0001; 0.649317; 0.787851; 0.708513; 1.6481; 0.246022; 0.253688; 0; 0
1; 1.00016; 0.998816; 0.969324; 1.00057; 0.999099; 0.804805; 1.17098; 0.739587; 1.52787; 0.113994; 0.157375; 0; 0
1.00002; 1.00002; 0.997998; 0.995291; 0.999907; 0.999897; 1.25221; 1.08555; 0.906016; 2.9211; 0.215296; 0.216231; 0; 0
1.00005; 1.00009; 1.00548; 0.977248; 0.999655; 0.999604; 1.12777; 1.18106; 0.474594; 0.468246; 0.16532; 0.172094; 0; 0
1.00006; 1.00027; 1.00311; 0.999115; 0.999876; 0.999295; 1.20886; 1.20171; 0.394989; 0.37941; 0.137028; 0.173946; 0; 0
1.00027; 1.00025; 1.01276; 0.9924; 0.999633; 0.998074; 1.21902; 1.21841; 0.10098; 0.650582; 0.139756; 0.173616; 0; 0
1.00003; 1.00004; 1.01471; 0.973543; 0.999986; 0.999998; 1.1965; 1.21206; 0.206413; 0.623723; 0.0866078; 0.132776; 0; 0
1; 1.00001; 0.999395; 0.999199; 0.999993; 0.99972; 1.25648; 1.21949; 0.131797; 0.433055; 0.199411; 0.208369; 0; 0
0.999937; 1.00002; 0.986317; 0.987796; 0.999522; 0.999757; 0.987164; 1.0436; 0.230639; 0.555732; 0.235032; 0.253634; 0; 0
1.00002; 0.999969; 1.01342; 0.954967; 1.00011; 0.999842; 1.01903; 1.00261; 0.134487; 0.202021; 0.297497; 0.1954; 0; 0
0.999994; 0.999977; 0.983308; 0.987875; 0.999931; 0.999952; 1.10166; 1.27259; 0.0560368; 1.13967; 0.175848; 0.188827; 0; 0
1.00004; 1.00006; 0.993692; 0.986915; 0.999975; 0.999876; 0.983494; 1.2043; 0.144879; 5.47438; 0.220813; 0.275656; 0; 0
1; 1; 0.999743; 0.997394; 0.999979; 1.00011; 1.02459; 1.1364; 3.85836; 2.54134; 0.183148; 0.151628; 0; 0
1.00005; 1.00005; 0.999491; 0.996417; 1.0003; 1.00025; 0.898872; 0.990431; 0.141059; 0.456215; 0.37365; 0.380189; 0; 0
1; 1; 0.99887; 0.984832; 0.998168; 0.998193; 1.22831; 1.32983; 0.162432; 0.14875; 0.0629479; 0.0645066; 0; 0
1.00009; 1.00009; 1.00456; 0.999772; 0.997087; 0.996999; 1.04286; 1.05652; 0.405264; 0.362147; 0.0682213; 0.0685341; 0; 0
1; 1.00006; 0.999857; 0.999571; 1.00006; 0.9998; 0.858686; 0.868238; 0.114581; 0.444595; 0.0711325; 0.0802719; 0; 0
0.999969; 1.00003; 1.00056; 0.990577; 1.00003; 0.999771; 1.08686; 1.12709; 0.377307; 1.00408; 0.0981453; 0.131188; 0; 0
1; 1.00004; 0.991795; 0.996465; 1; 0.999855; 1.17128; 1.15323; 0.474623; 1.53521; 0.114768; 0.14798; 0; 0
1; 1; 1.00017; 0.986059; 1; 1; 1.14155; 1.16661; 1.20251; 1.48962; 0.102448; 0.126359; 0; 0
1.00002; 1.00002; 0.997673; 0.990846; 0.999974; 0.999988; 1.09861; 1.13405; 0.444124; 1.37453; 0.0941679; 0.109829; 0; 0
1; 1.00018; 0.998338; 0.984499; 1.00009; 0.999863; 1.15102; 0.967459; 0.187012; 2.77588; 0.10559; 0.130188; 0; 0
1; 1; 1.00013; 1.00049; 1; 1; 1.24006; 1.12662; 0.233003; 0.56981; 0.0960257; 0.0986545; 0; 0
1; 1.00006; 1.00113; 0.990322; 1; 0.999397; 1.88865; 1.97796; 0.337369; 0.373618; 0.0337735; 0.0355775; 0; 0
1; 1.00038; 0.999663; 0.983763; 1; 0.997431; 1.62855; 1.98431; 0.434516; 0.594752; 0.026429; 0.0550131; 0; 0
1.00006; 0.999994; 1.00651; 0.99742; 0.999999; 1.00004; 1.06711; 0.887637; 0.554114; 1.17092; 0.289782; 0.256604; 0; 0
0.999987; 1.00002; 0.987613; 0.969052; 1.00009; 0.999881; 1.06081; 0.839921; 0.485437; 2.97385; 0.293028; 0.329078; 0; 0
0.999966; 0.999975; 1.00823; 0.99256; 0.99953; 0.99972; 0.657266; 0.791883; 1.47055; 1.7431; 0.273458; 0.243609; 0; 0
0.999766; 0.999778; 0.998767; 1.00405; 0.999195; 0.999389; 0.685605; 0.797179; 0.0113315; 0.856832; 0.173524; 0.174072; 0; 0
0.999962; 0.999888; 1.0024; 1.00098; 0.99867; 0.998628; 0.683834; 0.667175; 0.451777; 0.669012; 0.215694; 0.235414; 0; 0
1; 1.00005; 0.993675; 0.959405; 1.0001; 0.999822; 0.658263; 0.803423; 0.0985662; 0.0868484; 0.0967366; 0.139159; 0; 0
1.00004; 0.999993; 0.978982; 0.974334; 0.999878; 0.999768; 0.622496; 0.624532; 0.496272; 1.25835; 0.166075; 0.173814; 0; 0
1; 1.00053; 0.991847; 0.960003; 0.999281; 0.996972; 0.616198; 0.787496; 0.102432; 0.668917; 0.144583; 0.194208; 0; 0
0.999999; 1.00001; 0.991295; 0.995746; 0.999993; 0.999973; 0.539032; 0.642783; 1.36316; 2.6815; 0.211493; 0.217787; 0; 0
1.00013; 1.00037; 1.00279; 1.00384; 0.999544; 0.99939; 0.514834; 0.557415; 1.50018; 2.18564; 0.182813; 0.191964; 0; 0
1.0001; 1.0001; 1.02653; 1.00748; 0.999585; 0.999583; 0.559266; 0.698899; 1.17253; 2.08414; 0.197836; 0.216592; 0; 0
0.999817; 1.00005; 0.994278; 1.00613; 0.999738; 0.999347; 0.716482; 0.70339; 0.580702; 3.58965; 0.304176; 0.338456; 0; 0
1.0001; 1.00005; 1.02028; 1.00067; 0.999293; 0.999981; 0.468756; 0.625718; 0.484678; 1.18914; 0.276952; 0.348597; 0; 0
1.00019; 1.00018; 1.00287; 0.999806; 0.99957; 0.999211; 0.8326; 0.863023; 1.05572; 2.60261; 0.241433; 0.222253; 0; 0
1.00001; 1.00004; 1.01103; 1.04247; 0.999979; 0.999815; 0.884065; 0.767912; 0.266707; 2.59424; 0.217565; 0.305033; 0; 0
0.999992; 0.999992; 0.996799; 0.996504; 0.999937; 0.999862; 1.11965; 1.1346; 0.040248; 0.444757; 0.138184; 0.143996; 0; 0
0.999997; 1.00005; 0.992906; 1.00283; 0.999918; 0.999804; 1.04986; 0.917726; 0.504575; 1.16847; 0.320667; 0.256123; 0; 0
1.00004; 0.999972; 0.993462; 0.993713; 0.999965; 1.00003; 1.02511; 1.04651; 0.745316; 1.86851; 0.237638; 0.22381; 0; 0
1.00034; 1.00018; 1.00111; 0.976042; 1.00022; 0.999695; 1.10825; 1.18972; 0.148753; 0.615575; 0.241699; 0.304859; 0; 0
1.00008; 1.0002; 1.00038; 0.987418; 1.00024; 1.00027; 1.12867; 1.19709; 0.0668237; 0.318818; 0.244435; 0.29436; 0; 0
1.00004; 1.00002; 1.00287; 0.990575; 0.99984; 0.999974; 0.761899; 0.800969; 0.0638421; 0.263777; 0.226223; 0.245846; 0; 0
1.00004; 1.00004; 1.00561; 0.993236; 0.999852; 0.999939; 1.02907; 0.797339; 1.89918; 4.81565; 0.389409; 0.351387; 0; 0
1.00009; 1.00012; 0.987088; 1.00304; 0.999846; 0.999803; 0.923524; 0.728905; 1.29493; 2.50435; 0.270482; 0.267861; 0; 0
1.00012; 1.00029; 1.00654; 0.985904; 0.999752; 0.999469; 0.877558; 0.717676; 2.42061; 1.59902; 0.241452; 0.330359; 0; 0
0.999998; 0.999999; 0.998659; 0.997195; 1; 1; 0.927996; 0.979585; 2.06101; 2.07396; 0.292324; 0.287207; 0; 0
1.00003; 1.0001; 1.00059; 0.995765; 0.999893; 0.99974; 0.852291; 0.666775; 0.213977; 4.21822; 0.29779; 0.332693; 0; 0
0.999935; 0.999935; 0.997617; 0.979532; 0.999961; 0.999971; 0.933981; 1.08555; 0.856093; 1.45501; 0.201033; 0.326566; 0; 0
0.999961; 1.00007; 0.988295; 0.982704; 1.00009; 0.999986; 0.990938; 0.833881; 0.80722; 2.39347; 0.297991; 0.289133; 0; 0
1; 1.00006; 0.999357; 0.993171; 1.00005; 1.00001; 0.809295; 0.835387; 0.14526; 0.97844; 0.159512; 0.173148; 0; 0
1.00004; 1.00003; 1.00459; 0.993723; 0.999812; 1.00003; 0.875948; 0.859909; 0.469417; 1.78535; 0.255672; 0.148775; 0; 0
0.999997; 1.00006; 0.993207; 0.989303; 1.00005; 0.999783; 0.570671; 0.530633; 0.435941; 0.987351; 0.103623; 0.160312; 0; 0
1.00002; 1; 0.997285; 0.986978; 0.999903; 0.999976; 0.765031; 0.698384; 0.427954; 1.82571; 0.179758; 0.194004; 0; 0
1.00003; 1.00001; 0.99813; 0.996023; 1.0001; 1.00005; 0.732691; 0.64788; 0.28787; 1.44109; 0.157369; 0.170327; 0; 0
1.00002; 0.999995; 0.999721; 0.987267; 0.999942; 0.999986; 0.941809; 0.93418; 0.879135; 2.40014; 0.202318; 0.213897; 0; 0
1; 1; 0.999916; 1.0005; 1.00008; 1.00011; 0.61805; 0.594562; 0.0217541; 0.343339; 0.213599; 0.214302; 0; 0
1; 1.00012; 1.0026; 0.992923; 1.0001; 0.999928; 0.837755; 0.904439; 0.976375; 3.00314; 0.221125; 0.222969; 0; 0
1; 1; 1.00335; 0.998745; 1; 0.999952; 1.02503; 0.991509; 2.88764; 4.15974; 0.194716; 0.135245; 0; 0
1; 1; 0.99677; 0.998743; 1.00007; 1.00007; 0.930965; 0.966151; 0.138547; 1.15295; 0.0796123; 0.0794894; 0; 0
1; 1.00047; 0.998786; 0.995958; 1.00013; 0.995206; 1.16708; 1.19101; 0.251996; 0.214244; 0.0943324; 0.0980315; 0; 0
1; 1.00008; 0.999419; 0.993234; 1.00017; 0.998854; 1.09049; 1.19186; 0.0822109; 0.230552; 0.130549; 0.15338; 0; 0
0.999993; 0.999999; 0.999106; 0.986721; 0.999999; 0.99999; 0.835839; 0.787381; 0.593624; 1.86932; 0.391881; 0.362872; 0; 0
0.999912; 0.99994; 1.00857; 0.987266; 0.999088; 0.998657; 0.578833; 0.622144; 2.98372; 3.39329; 0.277674; 0.287761; 0; 0
0.999996; 0.999987; 0.988744; 0.988147; 0.999876; 0.999867; 0.634161; 0.606714; 1.18455; 2.09631; 0.223578; 0.206941; 0; 0
0.999995; 0.999951; 1.00126; 0.990519; 0.999626; 0.999948; 0.83363; 0.782935; 0.914961; 2.48023; 0.228523; 0.214035; 0; 0
0.999804; 0.99975; 0.999092; 1.00546; 0.99944; 0.999613; 0.582703; 0.523858; 0.613667; 2.20349; 0.168372; 0.177736; 0; 0
1.00002; 0.999967; 0.992029; 0.980211; 0.999902; 0.999948; 0.796637; 0.89344; 1.57697; 3.49989; 0.236131; 0.228481; 0; 0
1.00005; 0.999944; 1.01313; 0.997939; 0.99993; 0.999864; 0.700326; 0.861492; 0.305484; 3.12602; 0.25805; 0.233309; 0; 0
0.99999; 1.0001; 1.00405; 0.994218; 0.999616; 0.999648; 0.903391; 0.732651; 0.79684; 4.45206; 0.217757; 0.227526; 0; 0
0.999878; 0.999877; 1.01689; 0.982675; 1.00012; 1.00011; 0.851762; 0.910715; 0.572405; 0.260997; 0.0728341; 0.113973; 0; 0
1; 1; 0.997621; 0.989551; 1.00075; 1.00075; 0.711079; 0.7427; 0.280046; 0.38395; 0.0948174; 0.110167; 0; 0
0.999928; 1.00005; 0.973767; 0.96305; 1.00012; 0.999545; 0.772589; 0.779938; 0.405464; 0.819758; 0.136545; 0.202438; 0; 0
1.00002; 1.00003; 0.992289; 0.983949; 1.00012; 1.00008; 0.673408; 0.697012; 0.153725; 0.270437; 0.152768; 0.17239; 0; 0
1.00006; 1.00015; 0.985435; 0.998851; 1.00016; 0.999998; 0.761644; 0.737804; 0.674389; 2.24472; 0.17224; 0.160032; 0; 0
0.999937; 0.999929; 0.999995; 0.984385; 1.00018; 1.00039; 0.723437; 0.726622; 0.259785; 1.03038; 0.168313; 0.218609; 0; 0
